@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 7\nSize of the tree: 13\n'}
@attribute measureNumRules numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric

@data

data-class,9,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,40,2,0,95.238095,4.761905,0,0.888889,0.049165,0.215449,11.054879,45.703585,38.56853,12.665586,25.902944,0.918298,0.301562,0.616737,34.138169,0.812814,3714.019071,1,28,0.142857,2,0.857143,12,0,0,0.933333,1,0.965517,0.894427,0.982143,0.983333,0.952381,0.095238,0.904762,0.047619,0.955556,0.952381,0.95137,0.894427,0.982143,0.973016,0.944297,0.952381,0.01,0,0.01,0,10,0,38805,246205,59053,95.238095,50,'Number of leaves: 5\nSize of the tree: 9\n',5,9,5
data-class,9,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,39,3,0,92.857143,7.142857,0,0.842105,0.073905,0.267298,16.617639,56.702434,38.56853,3222.150644,-3183.582114,0.918298,76.717872,-75.799574,31.913787,0.759852,3472.02029,0.928571,26,0.071429,1,0.928571,13,0.071429,2,0.962963,0.928571,0.945455,0.843274,0.895408,0.941799,0.928571,0.071429,0.928571,0.071429,0.930864,0.928571,0.929154,0.843274,0.895408,0.904056,0.921003,0.928571,0.01,0,0.01,0,10,0,38805,246205,59053,92.857143,50,'Number of leaves: 5\nSize of the tree: 9\n',5,9,5
data-class,9,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,41,1,0,97.619048,2.380952,0,0.947368,0.025034,0.145164,5.628848,30.793785,38.56853,4.227028,34.341502,0.918298,0.100644,0.817655,36.328367,0.864961,3952.298949,0.964286,27,0,0,1,14,0.035714,1,1,0.964286,0.981818,0.948683,1,1,0.97619,0.011905,0.988095,0.02381,0.977778,0.97619,0.976385,0.948683,1,1,0.973668,0.97619,0.009,0.001,0.01,0,10,0,38441,246205,59053,100,51.190476,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,9,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,40,2,0,95.238095,4.761905,0,0.892857,0.049784,0.217434,11.193934,46.12458,38.56853,1081.187019,-1042.618489,0.918298,25.742548,-24.82425,34.100811,0.811924,3709.954725,0.964286,27,0.071429,1,0.928571,13,0.035714,1,0.964286,0.964286,0.964286,0.892857,0.946429,0.953656,0.952381,0.059524,0.940476,0.047619,0.952381,0.952381,0.952381,0.892857,0.946429,0.931122,0.946429,0.952381,0.01,0,0.01,0,10,0,38805,246205,59053,95.238095,50,'Number of leaves: 5\nSize of the tree: 9\n',5,9,5
data-class,9,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.005095,0.008825,1.145631,1.872035,38.56853,0.311109,38.257421,0.918298,0.007407,0.910891,38.257421,0.910891,4162.167948,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.01,0,0.01,0,10,0,38441,246205,59053,100,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,9,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.008489,0.023603,1.908837,5.007033,38.56853,0.532833,38.035697,0.918298,0.012686,0.905612,38.035697,0.905612,4138.045763,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.009,0,0.01,0,10,0,38441,246205,59053,100,51.190476,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,9,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.008489,0.023603,1.908837,5.007033,38.56853,0.532833,38.035697,0.918298,0.012686,0.905612,38.035697,0.905612,4138.045763,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.009,0,0.01,0,10,0,38441,246205,59053,100,51.190476,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,9,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,41,1,0,97.619048,2.380952,0,0.947368,0.029073,0.154404,6.53721,32.75394,38.56853,7.408492,31.160038,0.918298,0.176393,0.741906,36.068901,0.858783,3924.070674,0.964286,27,0,0,1,14,0.035714,1,1,0.964286,0.981818,0.948683,0.982143,0.988095,0.97619,0.011905,0.988095,0.02381,0.977778,0.97619,0.976385,0.948683,0.982143,0.969841,0.973668,0.97619,0.01,0,0.02,0,20,0,38441,246205,59053,97.619048,51.190476,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,9,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.005095,0.008825,1.145631,1.872035,38.56853,0.311109,38.257421,0.918298,0.007407,0.910891,38.257421,0.910891,4162.167948,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.01,0,0.01,0,10,0,38441,246205,59053,100,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,10,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.005095,0.008825,1.145631,1.872035,38.56853,0.311109,38.257421,0.918298,0.007407,0.910891,38.257421,0.910891,4162.167948,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.01,0,0,0,0,0,38441,246205,59053,100,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,10,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.005095,0.008825,1.145631,1.872035,38.56853,0.311109,38.257421,0.918298,0.007407,0.910891,38.257421,0.910891,4162.167948,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.01,0,0.01,0,10,0,38441,246205,59053,100,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,10,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,41,1,0,97.619048,2.380952,0,0.945455,0.029667,0.155932,6.670781,33.07821,38.56853,1074.371836,-1035.803306,0.918298,25.580282,-24.661983,36.028661,0.857825,3919.692807,1,28,0.071429,1,0.928571,13,0,0,0.965517,1,0.982456,0.946864,0.96301,0.96433,0.97619,0.047619,0.952381,0.02381,0.977011,0.97619,0.975958,0.946864,0.96301,0.960347,0.97271,0.97619,0.009,0.001,0.01,0,10,0,38441,246205,59053,97.619048,51.190476,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,10,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.008489,0.023603,1.908837,5.007033,38.56853,0.532833,38.035697,0.918298,0.012686,0.905612,38.035697,0.905612,4138.045763,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.01,0,0.01,0,10,0,38441,246205,59053,100,51.190476,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,10,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.008489,0.023603,1.908837,5.007033,38.56853,0.532833,38.035697,0.918298,0.012686,0.905612,38.035697,0.905612,4138.045763,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.01,0,0,0,0,0,38441,246205,59053,100,51.190476,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,10,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,41,1,0,97.619048,2.380952,0,0.945455,0.028558,0.134491,6.421237,28.529755,38.56853,3.328692,35.239838,0.918298,0.079255,0.839044,36.110566,0.859775,3928.603515,1,28,0.071429,1,0.928571,13,0,0,0.965517,1,0.982456,0.946864,0.998724,0.998768,0.97619,0.047619,0.952381,0.02381,0.977011,0.97619,0.975958,0.946864,0.998724,0.997592,0.97271,0.97619,0.011,0.001,0.01,0,10,0,38441,246205,59053,100,52.380952,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,10,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,40,2,0,95.238095,4.761905,0,0.888889,0.049841,0.215397,11.206913,45.692475,38.56853,12.631925,25.936605,0.918298,0.30076,0.617538,34.096907,0.811831,3709.530009,1,28,0.142857,2,0.857143,12,0,0,0.933333,1,0.965517,0.894427,0.977041,0.978571,0.952381,0.095238,0.904762,0.047619,0.955556,0.952381,0.95137,0.894427,0.977041,0.967081,0.944297,0.952381,0.01,0,0.01,0,10,0,38805,246205,59053,95.238095,50,'Number of leaves: 5\nSize of the tree: 9\n',5,9,5
data-class,10,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,41,1,0,97.619048,2.380952,0,0.947368,0.028603,0.147906,6.431501,31.375498,38.56853,4.631259,33.937271,0.918298,0.110268,0.80803,36.095168,0.859409,3926.928338,0.964286,27,0,0,1,14,0.035714,1,1,0.964286,0.981818,0.948683,1,1,0.97619,0.011905,0.988095,0.02381,0.977778,0.97619,0.976385,0.948683,1,1,0.973668,0.97619,0.008,0,0,0,0,0,38441,246205,59053,100,52.380952,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,10,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.008489,0.023603,1.908837,5.007033,38.56853,0.532833,38.035697,0.918298,0.012686,0.905612,38.035697,0.905612,4138.045763,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.01,0,0.01,0,10,0,38441,246205,59053,100,51.190476,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,10,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,41,1,0,97.619048,2.380952,0,0.947368,0.026119,0.153212,5.873002,32.501207,38.56853,7.217384,31.351146,0.918298,0.171842,0.746456,36.260009,0.863334,3944.862011,0.964286,27,0,0,1,14,0.035714,1,1,0.964286,0.981818,0.948683,0.982143,0.988095,0.97619,0.011905,0.988095,0.02381,0.977778,0.97619,0.976385,0.948683,0.982143,0.969841,0.973668,0.97619,0.009,0,0.01,0,10,0,38441,246205,59053,97.619048,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
